geography,category,activity,labeling,supplier,unit,factor_year,factor_value,factor_unit,source,source_detail,scope
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Biodiésel ME (100% puro),,,litros,2024,0.16751,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Biodiesel ME""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Biodiésel ME (100% puro),,,litros,2025,0.16751,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Biodiesel ME""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Biodiésel ME (100% puro),,,litros,2026,0.16751,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Biodiesel ME""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Bioetanol,,,litros,2023,0.00901,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Bioethanol""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Bioetanol,,,litros,2024,0.00901,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Bioethanol""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Bioetanol,,,litros,2025,0.00901,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Bioethanol""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Bioetanol,,,litros,2026,0.00901,kgCO2e/litros,DEFRA,"DEFRA - ""BioFuel - Bioenergy - Bioethanol""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel,,,litros,2023,2.51206388456376,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels -Diesel (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel,,,litros,2024,2.51279,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels -Diesel (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel,,,litros,2025,2.57082,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels -Diesel (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel,,,litros,2026,2.58354,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels -Diesel (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel (100% mineral),,,litros,2023,2.65937173691275,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Diesel (100% mineral diesel)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel (100% mineral),,,litros,2024,2.66155,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Diesel (100% mineral diesel)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel (100% mineral),,,litros,2025,2.66155,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Diesel (100% mineral diesel)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Diésel (100% mineral),,,litros,2026,2.66155,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Diesel (100% mineral diesel)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Fuelóleo (Aceite combustible),,,litros,2023,3.17492498255034,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Fuel oil""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Fuelóleo (Aceite combustible),,,litros,2024,3.17493,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Fuel oil""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Fuelóleo (Aceite combustible),,,litros,2025,3.17492,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Fuel oil""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Fuelóleo (Aceite combustible),,,litros,2026,3.17492,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Fuel oil""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas butano,,,kg,2023,3.03338067114094,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Butane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas butano,,,kg,2024,3.03338067,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Butane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas butano,,,kg,2025,3.03338067,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Butane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas butano,,,kg,2026,3.03338067,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Butane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,kWh (neto),2023,0.202671418791946,kgCO2e/kWh (neto),DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,kWh (neto),2024,0.20264,kgCO2e/kWh (neto),DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,kWh (neto),2025,0.2027,kgCO2e/kWh (neto),DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,kWh (neto),2026,0.20199,kgCO2e/kWh (neto),DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,m3,2023,2.038390310067114,kgCO2e/m3,DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,m3,2024,2.04542,kgCO2e/m3,DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,m3,2025,2.06672,kgCO2e/m3,DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas natural,,,m3,2026,2.02633,kgCO2e/m3,DEFRA,"DEFRA - ""Fuels - Gaseous Fuels -Natural gas""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas propano,,,kg,2023,2.99763233422819,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Propane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas propano,,,kg,2024,2.99763233,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Propane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas propano,,,kg,2025,2.99763233,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Propane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gas propano,,,kg,2026,2.99763233,kgCO2e/kg,DEFRA,"DEFRA - ""Fuels - Gaseous fuels - Propane""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina,,,litros,2023,2.09747312751678,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina,,,litros,2024,2.0844,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina,,,litros,2025,2.06916,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina,,,litros,2026,2.075,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (average biofuel blend)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina (100% mineral),,,litros,2023,2.34502534630872,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (100% mineral petrol)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina (100% mineral),,,litros,2024,2.35372,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (100% mineral petrol)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina (100% mineral),,,litros,2025,2.33984,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (100% mineral petrol)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasolina (100% mineral),,,litros,2026,2.35372,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Petrol (100% mineral petrol)""",ALCANCE 1
FUERA DE ESPAÑA,COMBUSTIÓN ESTACIONARIA,Gasóleo,,,litros,2023,2.75540897852349,kgCO2e/litros,DEFRA,"DEFRA - ""Fuels - Liquid Fuels - Gas oil""",ALCANCE 1
