category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Materiales y productos,MAT_0AA2C8A018B039,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Alquilado,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_803D9AAECAA2B1,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Alquilado,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_35F3FDA2511CD0,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Alquilado,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_628B78EC728FFB,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Alquilado,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_41149B854D9C99,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Alquilado,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_9FE24AD765AB35,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Reutilizado,ud,2022,,2022,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_3AFCB8D40FBCB3,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Reutilizado,ud,2023,,2023,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_81F567EB844A9F,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Reutilizado,ud,2024,,2024,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_08F6F20EE7E603,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Reutilizado,ud,2025,,2025,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_BFE264E8AE363E,TODOS,,Ropa y accesorios,Ropa y accesorios,"Gorra deportiva, beisbol",,Reutilizado,ud,2026,,,0.15225,kgCO2e/ud,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_848C6AAB8E56F7,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Comprado de segunda mano,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_58CD3C06944D08,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Comprado de segunda mano,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_40800BAE2CC9BB,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Comprado de segunda mano,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_293AE244214247,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Comprado de segunda mano,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FD7C8D63241CD7,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Comprado de segunda mano,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C3040186A2FB70,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Alquilado,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FF1D3772AFD16F,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Alquilado,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_450B5FCB4A5A45,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Alquilado,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_8E1DF6C99EE78F,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Alquilado,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_99D09235E46366,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Alquilado,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_51CE3EFF4B5CD4,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Reutilizado,ud,2022,,2022,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A1A8A8175890EA,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Reutilizado,ud,2023,,2023,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_699E9417815748,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Reutilizado,ud,2024,,2024,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_CC5A8DE5AE4ADE,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Reutilizado,ud,2025,,2025,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FC4E1A49F73105,TODOS,,Ropa y accesorios,Ropa y accesorios,"Sombrero, gorra de vestir",,Reutilizado,ud,2026,,,0.15225,kgCO2e/ud,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_1C0092632765CC,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Comprado de segunda mano,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B36F00CADF991F,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Comprado de segunda mano,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0AB9F12D4ECD91,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Comprado de segunda mano,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_BAA67AE92241B9,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Comprado de segunda mano,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_704D5534C1A8B8,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Comprado de segunda mano,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_6D8D47A8FABF96,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Alquilado,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0526D9761233D9,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Alquilado,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0FC42E391B0DE5,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Alquilado,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_04C7B1F11CAFAE,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Alquilado,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E33139A6242B0D,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Alquilado,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DDD6D045707686,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Reutilizado,ud,2022,,2022,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C97A42518BC429,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Reutilizado,ud,2023,,2023,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E644EDDCAD1C8C,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Reutilizado,ud,2024,,2024,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_2323FEB39CE77D,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Reutilizado,ud,2025,,2025,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_905BCEF514FE73,TODOS,,Ropa y accesorios,Ropa y accesorios,Gorro,,Reutilizado,ud,2026,,,0.15225,kgCO2e/ud,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FCC6820E633133,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Comprado de segunda mano,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_21C183061939A0,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Comprado de segunda mano,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_4BBCCDC0E28EAA,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Comprado de segunda mano,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B0BCCC33C5A693,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Comprado de segunda mano,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_993294020BC064,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Comprado de segunda mano,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_F92F6EE54DD329,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Alquilado,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E86259E82BBC53,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Alquilado,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D00C3AB1AAAA81,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Alquilado,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_6A15D8C83223CF,TODOS,,Ropa y accesorios,Ropa y accesorios,Casco moto,,Alquilado,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
